"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",1527182,1,"EUROPE",14,"Eastern Europe","RUS","South European Russi",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542044,1,"EUROPE",14,"Eastern Europe","RUW","Northwest European R",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542045,1,"EUROPE",14,"Eastern Europe","UKR","Ukraine",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542046,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542047,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542048,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542049,3,"ASIA-TEMPERATE",30,"Siberia","IRK","Irkutsk",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542050,3,"ASIA-TEMPERATE",30,"Siberia","KRA","Krasnoyarsk",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542051,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542052,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542053,3,"ASIA-TEMPERATE",30,"Siberia","YAK","Yakutskiya",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542054,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542055,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",1521265,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542056,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",650265,3,"ASIA-TEMPERATE",33,"Caucasus","NCS","North Caucasus",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",650266,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542057,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",650267,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",542058,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"263353-1","Pinaceae","Pinus","sylvestris","Pinus sylvestris","L.","LC",0.444937716,7.176592482,"tree",380126,"Gymnosperms",650268,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",542073,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",542074,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",542080,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",542075,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",542079,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",542076,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"263356-1","Pinaceae","Pinus","tabuliformis","Pinus tabuliformis","Carrière","LC",0.145506639,2.65642889,"tree",380115,"Gymnosperms",650276,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542083,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","OKL","Oklahoma",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542086,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542087,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","ALA","Alabama",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542088,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","ARK","Arkansas",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542084,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","DEL","Delaware",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542089,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","FLA","Florida",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542090,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","GEO","Georgia",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542091,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","KTY","Kentucky",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542092,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","LOU","Louisiana",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542085,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MRY","Maryland",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542093,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MSI","Mississippi",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542094,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","NCA","North Carolina",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542095,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","SCA","South Carolina",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542096,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","TEN","Tennessee",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542097,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","VRG","Virginia",0,0,0
"263357-1","Pinaceae","Pinus","taeda","Pinus taeda","L.","LC",0.147006884,2.46050505,"tree",380129,"Gymnosperms",542098,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","WDC","District of Columbia",0,0,0
"677109-1","Pinaceae","Pinus","taiwanensis","Pinus taiwanensis","Hayata","LC",0.375298047,6.134574,"tree",380147,"Gymnosperms",542099,3,"ASIA-TEMPERATE",38,"Eastern Asia","TAI","Taiwan",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",542102,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",542103,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",542104,8,"SOUTHERN AMERICA",80,"Central America","BLZ","Belize",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",650278,8,"SOUTHERN AMERICA",80,"Central America","ELS","El Salvador",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",542105,8,"SOUTHERN AMERICA",80,"Central America","GUA","Guatemala",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",542106,8,"SOUTHERN AMERICA",80,"Central America","HON","Honduras",0,0,0
"315581-2","Pinaceae","Pinus","tecunumanii","Pinus tecunumanii","F.Schwerdtf. ex Eguiluz & J.P.Perry","VU",1.461432041,5.923752737,"tree",380137,"Gymnosperms",542107,8,"SOUTHERN AMERICA",80,"Central America","NIC","Nicaragua",0,0,0
"263372-1","Pinaceae","Pinus","teocote","Pinus teocote","Schiede ex Schltdl. & Cham.","LC",0.038743021,0.702811921,"tree",380132,"Gymnosperms",542108,7,"NORTHERN AMERICA",79,"Mexico","MXC","Mexico Central",0,0,0
"263372-1","Pinaceae","Pinus","teocote","Pinus teocote","Schiede ex Schltdl. & Cham.","LC",0.038743021,0.702811921,"tree",380132,"Gymnosperms",542109,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"263372-1","Pinaceae","Pinus","teocote","Pinus teocote","Schiede ex Schltdl. & Cham.","LC",0.038743021,0.702811921,"tree",380132,"Gymnosperms",542110,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"263372-1","Pinaceae","Pinus","teocote","Pinus teocote","Schiede ex Schltdl. & Cham.","LC",0.038743021,0.702811921,"tree",380132,"Gymnosperms",542111,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"263372-1","Pinaceae","Pinus","teocote","Pinus teocote","Schiede ex Schltdl. & Cham.","LC",0.038743021,0.702811921,"tree",380132,"Gymnosperms",542112,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"263372-1","Pinaceae","Pinus","teocote","Pinus teocote","Schiede ex Schltdl. & Cham.","LC",0.038743021,0.702811921,"tree",380132,"Gymnosperms",542113,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"263377-1","Pinaceae","Pinus","thunbergii","Pinus thunbergii","Parl.","LC",0.030514065,0.492830834,"tree",380139,"Gymnosperms",542114,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"263377-1","Pinaceae","Pinus","thunbergii","Pinus thunbergii","Parl.","LC",0.030514065,0.492830834,"tree",380139,"Gymnosperms",542115,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"282913-2","Pinaceae","Pinus","torreyana","Pinus torreyana","Parry ex Carrière","CR",0.720457617,0.775150488,"tree",380059,"Gymnosperms",542116,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"314858-2","Pinaceae","Pinus","tropicalis","Pinus tropicalis","Morelet","VU",1.608071852,6.674518954,"tree",380062,"Gymnosperms",542118,8,"SOUTHERN AMERICA",81,"Caribbean","CUB","Cuba",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",572117,1,"EUROPE",11,"Middle Europe","AUT","Austria",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",572118,1,"EUROPE",11,"Middle Europe","CZE","Czechoslovakia",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",572119,1,"EUROPE",11,"Middle Europe","GER","Germany",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",572120,1,"EUROPE",11,"Middle Europe","SWI","Switzerland",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",572121,1,"EUROPE",12,"Southwestern Europe","FRA","France",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",572122,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"263396-1","Pinaceae","Pinus","uncinata","Pinus uncinata","Ramond ex DC.","LC",0.090293881,1.724699989,"shrub or tree",380047,"Gymnosperms",650287,1,"EUROPE",13,"Southeastern Europe","ITA","Italy",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542119,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","INI","Indiana",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542120,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWJ","New Jersey",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542121,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWY","New York",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542122,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","OHI","Ohio",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542123,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","PEN","Pennsylvania",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542124,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","WVA","West Virginia",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542125,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","ALA","Alabama",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542126,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","DEL","Delaware",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542127,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","GEO","Georgia",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542128,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","KTY","Kentucky",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542129,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MRY","Maryland",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542130,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MSI","Mississippi",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542131,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","NCA","North Carolina",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542132,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","SCA","South Carolina",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542133,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","TEN","Tennessee",0,0,0
"263413-1","Pinaceae","Pinus","virginiana","Pinus virginiana","Mill.","LC",0.078758441,1.388217141,"tree",380091,"Gymnosperms",542134,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","VRG","Virginia",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542136,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542137,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542138,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542139,4,"ASIA-TROPICAL",40,"Indian Subcontinent","EHM","East Himalaya",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542141,4,"ASIA-TROPICAL",40,"Indian Subcontinent","NEP","Nepal",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542142,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"677118-1","Pinaceae","Pinus","wallichiana","Pinus wallichiana","A.B.Jacks.","LC",0.051261783,0.92948837,"tree",380092,"Gymnosperms",542140,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"677119-1","Pinaceae","Pinus","wangii","Pinus wangii","Hu & W.C.Cheng","EN",0.817535382,1.599181786,"tree",380097,"Gymnosperms",542143,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"677119-1","Pinaceae","Pinus","wangii","Pinus wangii","Hu & W.C.Cheng","EN",0.817535382,1.599181786,"tree",380097,"Gymnosperms",542144,4,"ASIA-TROPICAL",41,"Indo-China","VIE","Vietnam",0,0,0
"263419-1","Pinaceae","Pinus","yunnanensis","Pinus yunnanensis","Franch.","LC",0.143849726,2.379407166,"tree",380073,"Gymnosperms",542145,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"263419-1","Pinaceae","Pinus","yunnanensis","Pinus yunnanensis","Franch.","LC",0.143849726,2.379407166,"tree",380073,"Gymnosperms",542146,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"677124-1","Cupressaceae","Platycladus","orientalis","Platycladus orientalis","(L.) Franco","NT",2.445144191,19.468054,"tree",378336,"Gymnosperms",540292,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"677124-1","Cupressaceae","Platycladus","orientalis","Platycladus orientalis","(L.) Franco","NT",2.445144191,19.468054,"tree",378336,"Gymnosperms",540293,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"677124-1","Cupressaceae","Platycladus","orientalis","Platycladus orientalis","(L.) Franco","NT",2.445144191,19.468054,"tree",378336,"Gymnosperms",540296,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"677124-1","Cupressaceae","Platycladus","orientalis","Platycladus orientalis","(L.) Franco","NT",2.445144191,19.468054,"tree",378336,"Gymnosperms",650304,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"677124-1","Cupressaceae","Platycladus","orientalis","Platycladus orientalis","(L.) Franco","NT",2.445144191,19.468054,"tree",378336,"Gymnosperms",540294,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"301482-2","Podocarpaceae","Podocarpus","acuminatus","Podocarpus acuminatus","de Laub.","NT",0.454814424,3.784539631,"tree",380813,"Gymnosperms",542332,8,"SOUTHERN AMERICA",82,"Northern South America","VEN","Venezuela",0,0,0
"301482-2","Podocarpaceae","Podocarpus","acuminatus","Podocarpus acuminatus","de Laub.","NT",0.454814424,3.784539631,"tree",380813,"Gymnosperms",542333,8,"SOUTHERN AMERICA",84,"Brazil","BZN","Brazil North",0,0,0
"263427-1","Podocarpaceae","Podocarpus","acutifolius","Podocarpus acutifolius","Kirk","LC",0.412160056,9.775304,"shrub",380814,"Gymnosperms",542523,5,"AUSTRALASIA",51,"New Zealand","NZS","New Zealand South",0,0,0
"263428-1","Podocarpaceae","Podocarpus","affinis","Podocarpus affinis","Seem.","NT",0.060624889,0.533769964,"tree",380815,"Gymnosperms",542524,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"263435-1","Podocarpaceae","Podocarpus","angustifolius","Podocarpus angustifolius","Griseb.","VU",0.154368366,0.665405422,"shrub or tree",380954,"Gymnosperms",542528,8,"SOUTHERN AMERICA",81,"Caribbean","CUB","Cuba",0,0,0
"687983-1","Podocarpaceae","Podocarpus","annamiensis","Podocarpus annamiensis","N.E.Gray",NA,1.117251187,3.27426686,"tree",380957,"Gymnosperms",542529,3,"ASIA-TEMPERATE",36,"China","CHH","Hainan",0,0,0
"687983-1","Podocarpaceae","Podocarpus","annamiensis","Podocarpus annamiensis","N.E.Gray",NA,1.117251187,3.27426686,"tree",380957,"Gymnosperms",542530,4,"ASIA-TROPICAL",41,"Indo-China","MYA","Myanmar",0,0,0
"687983-1","Podocarpaceae","Podocarpus","annamiensis","Podocarpus annamiensis","N.E.Gray",NA,1.117251187,3.27426686,"tree",380957,"Gymnosperms",542531,4,"ASIA-TROPICAL",41,"Indo-China","VIE","Vietnam",0,0,0
"283434-2","Podocarpaceae","Podocarpus","aracensis","Podocarpus aracensis","de Laub. & Silba","LC",0.215987002,3.863664959,"tree",380961,"Gymnosperms",542334,8,"SOUTHERN AMERICA",82,"Northern South America","VEN","Venezuela",0,0,0
"283434-2","Podocarpaceae","Podocarpus","aracensis","Podocarpus aracensis","de Laub. & Silba","LC",0.215987002,3.863664959,"tree",380961,"Gymnosperms",542335,8,"SOUTHERN AMERICA",84,"Brazil","BZN","Brazil North",0,0,0
"687984-1","Podocarpaceae","Podocarpus","archboldii","Podocarpus archboldii","N.E.Gray","VU",1.173106291,4.700384952,"tree",380956,"Gymnosperms",785000,4,"ASIA-TROPICAL",43,"Papuasia","BIS","Bismarck Archipelago",0,0,0
"687984-1","Podocarpaceae","Podocarpus","archboldii","Podocarpus archboldii","N.E.Gray","VU",1.173106291,4.700384952,"tree",380956,"Gymnosperms",542532,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"263442-1","Podocarpaceae","Podocarpus","aristulatus","Podocarpus aristulatus","Parl.",NA,0.291725819,0.890248741,"tree",380979,"Gymnosperms",542533,8,"SOUTHERN AMERICA",81,"Caribbean","CUB","Cuba",0,0,0
"263442-1","Podocarpaceae","Podocarpus","aristulatus","Podocarpus aristulatus","Parl.",NA,0.291725819,0.890248741,"tree",380979,"Gymnosperms",542534,8,"SOUTHERN AMERICA",81,"Caribbean","DOM","Dominican Republic",0,0,0
"263442-1","Podocarpaceae","Podocarpus","aristulatus","Podocarpus aristulatus","Parl.",NA,0.291725819,0.890248741,"tree",380979,"Gymnosperms",542535,8,"SOUTHERN AMERICA",81,"Caribbean","HAI","Haiti",0,0,0
"1013641-1","Podocarpaceae","Podocarpus","atjehensis","Podocarpus atjehensis","(Wasscher) de Laub.","NT",0.407130754,3.490393016,"tree",380982,"Gymnosperms",784993,4,"ASIA-TROPICAL",42,"Malesia","SUL","Sulawesi",0,0,0
"1013641-1","Podocarpaceae","Podocarpus","atjehensis","Podocarpus atjehensis","(Wasscher) de Laub.","NT",0.407130754,3.490393016,"tree",380982,"Gymnosperms",542536,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
